Transaction ID,Customer Name,Merchant Name,Transaction Date,Transaction Amount (PKR),Fraud Risk,Fraud Type,State,Card Type,Bank,IsFraud,Fraud Score,Transaction Category,Merchant Location
67215342,Customer_51936,TCS Express,5/12/2024,37781,High,Card Skimming,Punjab,Visa,Meezan Bank,0,9,Transportation,Rawalpindi
33061277,Customer_51937,TCS Express,10/28/2023,7241,High,Identity Theft,KPK,UnionPay,Bank Alfalah,0,36,E-commerce,Peshawar
73537899,Customer_51938,Hyperstar,3/31/2024,43716,High,Card Skimming,Sindh,Mastercard,UBL,1,40,E-commerce,Karachi
56085320,Customer_51939,Bykea,5/28/2023,16983,High,Phishing,Balochistan,UnionPay,HBL,0,1,Utilities,Quetta
70584028,Customer_51940,Sapphire,1/10/2023,27246,Low,Phishing,Punjab,UnionPay,NBP,0,40,Electronics,Multan
63192225,Customer_51941,Bykea,5/29/2023,12401,High,Phishing,Punjab,UnionPay,Meezan Bank,0,93,Transportation,Multan
94119723,Customer_51942,Chase Up,2/19/2023,6998,Low,Card Skimming,Balochistan,Mastercard,UBL,0,46,Electronics,Quetta
61010919,Customer_51943,Hyperstar,5/24/2024,40025,High,Card Skimming,KPK,PayPak,NBP,0,55,Utilities,Peshawar
97041313,Customer_51944,Bykea,10/22/2023,39565,Medium,Card Skimming,Sindh,Visa,NBP,0,99,E-commerce,Karachi
99844181,Customer_51945,Daraz,2/14/2023,7663,High,Card Skimming,Islamabad Capital Territory,UnionPay,NBP,0,14,Electronics,Islamabad
98531590,Customer_51946,Daraz,9/17/2023,48015,Low,Phishing,Balochistan,PayPak,Bank Alfalah,0,43,E-commerce,Quetta
49505390,Customer_51947,Bykea,9/18/2024,47028,Low,Card Not Present,Punjab,Visa,Allied Bank,0,51,Electronics,Rawalpindi
49745880,Customer_51948,Chase Up,11/12/2023,3002,Medium,Identity Theft,Sindh,Mastercard,Bank Alfalah,0,27,Utilities,Karachi
88277050,Customer_51949,Al-Fatah,7/8/2023,41653,Low,Phishing,Islamabad Capital Territory,PayPak,UBL,0,45,E-commerce,Islamabad
12439042,Customer_51950,Daraz,6/22/2024,12432,Low,Identity Theft,Islamabad Capital Territory,UnionPay,UBL,0,61,Utilities,Islamabad
81187504,Customer_51951,FoodPanda,7/11/2023,16395,Low,Card Not Present,Islamabad Capital Territory,PayPak,HBL,0,70,Groceries,Islamabad
31804537,Customer_51952,TCS Express,11/15/2023,39780,Low,Card Skimming,KPK,Visa,HBL,0,45,E-commerce,Peshawar
27741528,Customer_51953,Sapphire,9/16/2024,30483,Medium,Phishing,Islamabad Capital Territory,Visa,Bank Alfalah,0,74,Electronics,Islamabad
13202611,Customer_51954,TCS Express,6/24/2023,18821,Medium,Phishing,Punjab,Mastercard,UBL,0,99,E-commerce,Multan
16316527,Customer_51955,Sapphire,8/26/2023,13418,Low,Card Not Present,Punjab,Mastercard,HBL,1,96,E-commerce,Lahore
23659484,Customer_51956,Bykea,4/14/2024,45462,Medium,Phishing,Punjab,Visa,Meezan Bank,0,1,E-commerce,Multan
34882017,Customer_51957,Hyperstar,12/14/2024,9938,Medium,Phishing,Islamabad Capital Territory,PayPak,UBL,0,18,Fashion,Islamabad
14238904,Customer_51958,Metro Shoes,5/3/2024,16228,Medium,Phishing,Balochistan,UnionPay,NBP,0,17,E-commerce,Quetta
94729397,Customer_51959,Metro Shoes,12/13/2024,22562,Low,Card Not Present,Islamabad Capital Territory,Visa,MCB,0,9,Fashion,Islamabad
72682907,Customer_51960,Khaadi,3/3/2023,23558,Medium,Identity Theft,Punjab,UnionPay,NBP,0,88,Transportation,Lahore
76628416,Customer_51961,Sapphire,2/8/2024,30012,Low,Identity Theft,Islamabad Capital Territory,UnionPay,UBL,0,15,Fashion,Islamabad
53674978,Customer_51962,FoodPanda,5/12/2024,21430,Low,Identity Theft,Islamabad Capital Territory,Mastercard,Allied Bank,0,32,E-commerce,Islamabad
79826352,Customer_51963,Al-Fatah,7/17/2024,37758,Medium,Card Skimming,Punjab,UnionPay,NBP,0,48,E-commerce,Lahore
21264771,Customer_51964,TCS Express,3/3/2024,44287,Low,Phishing,Punjab,PayPak,Meezan Bank,1,79,Utilities,Lahore
74871683,Customer_51965,Hyperstar,10/13/2024,1261,Low,Card Not Present,Punjab,Mastercard,UBL,0,38,Fashion,Faisalabad
61010447,Customer_51966,Sapphire,12/13/2023,16247,Medium,Card Skimming,Sindh,Visa,Bank Alfalah,0,40,Electronics,Karachi
61044528,Customer_51967,Al-Fatah,5/8/2023,3131,Medium,Phishing,Punjab,PayPak,UBL,0,3,Utilities,Faisalabad
59728143,Customer_51968,Chase Up,8/25/2024,26486,Low,Card Not Present,KPK,Mastercard,HBL,0,11,Fashion,Peshawar
63382582,Customer_51969,Chase Up,8/5/2024,10015,Low,Card Not Present,Punjab,Mastercard,MCB,0,69,Groceries,Multan
73562887,Customer_51970,ChenOne,9/23/2023,22040,Medium,Identity Theft,Punjab,UnionPay,Allied Bank,0,13,Electronics,Rawalpindi
75248610,Customer_51971,Sapphire,12/16/2024,11454,High,Card Not Present,Balochistan,Mastercard,HBL,0,69,Groceries,Quetta
28482107,Customer_51972,Sapphire,4/2/2023,15118,Low,Phishing,Punjab,Visa,NBP,0,84,Utilities,Lahore
17238946,Customer_51973,TCS Express,7/24/2024,23438,High,Phishing,Islamabad Capital Territory,UnionPay,Bank Alfalah,0,71,Groceries,Islamabad
53894301,Customer_51974,FoodPanda,11/25/2024,20665,Medium,Card Not Present,Punjab,Visa,HBL,0,51,Groceries,Multan
61512164,Customer_51975,TCS Express,11/30/2023,42519,Low,Identity Theft,Islamabad Capital Territory,Visa,Allied Bank,0,94,Utilities,Islamabad
60108213,Customer_51976,FoodPanda,8/24/2024,18277,High,Card Not Present,Balochistan,Mastercard,MCB,0,14,Utilities,Quetta
46602574,Customer_51977,Servis,5/25/2023,14182,High,Identity Theft,Sindh,Mastercard,HBL,0,49,E-commerce,Karachi
16362561,Customer_51978,Daraz,6/18/2024,14208,High,Card Skimming,Punjab,UnionPay,Meezan Bank,0,84,Electronics,Rawalpindi
52159217,Customer_51979,Daraz,3/29/2024,48938,High,Identity Theft,Punjab,Mastercard,NBP,1,61,Fashion,Faisalabad
51238754,Customer_51980,Hyperstar,8/11/2024,17132,Low,Identity Theft,Islamabad Capital Territory,Mastercard,HBL,0,40,E-commerce,Islamabad
94117286,Customer_51981,Chase Up,8/15/2023,29018,Low,Phishing,Islamabad Capital Territory,Mastercard,Bank Alfalah,0,88,Utilities,Islamabad
47781257,Customer_51982,Daraz,3/31/2024,41227,High,Phishing,Punjab,UnionPay,Meezan Bank,0,51,Transportation,Lahore
61404720,Customer_51983,Hyperstar,9/26/2024,29032,High,Phishing,Sindh,UnionPay,HBL,0,79,Fashion,Karachi
21718149,Customer_51984,Hyperstar,12/20/2024,13663,Low,Identity Theft,Sindh,Mastercard,Meezan Bank,0,14,E-commerce,Karachi
51328087,Customer_51985,Servis,10/10/2023,31547,Medium,Phishing,Punjab,Visa,Allied Bank,0,84,Utilities,Faisalabad
12341216,Customer_51986,Daraz,10/25/2024,2950,Low,Card Not Present,Punjab,Mastercard,UBL,0,75,Fashion,Rawalpindi
44692091,Customer_51987,Bykea,1/9/2024,5528,Medium,Phishing,Punjab,PayPak,HBL,0,49,Groceries,Rawalpindi
18604627,Customer_51988,Servis,10/16/2023,36296,Medium,Phishing,KPK,PayPak,MCB,0,98,Groceries,Peshawar
85387057,Customer_51989,TCS Express,7/11/2024,16556,Medium,Card Skimming,Islamabad Capital Territory,PayPak,UBL,0,16,Utilities,Islamabad
54226192,Customer_51990,Sapphire,7/27/2023,1232,Medium,Card Skimming,Punjab,UnionPay,HBL,0,11,Electronics,Faisalabad
66415942,Customer_51991,FoodPanda,11/6/2024,15816,High,Phishing,Punjab,UnionPay,HBL,0,90,Groceries,Lahore
29110651,Customer_51992,Bykea,1/8/2024,7000,Medium,Identity Theft,Punjab,Visa,HBL,0,61,E-commerce,Multan
15212488,Customer_51993,TCS Express,9/22/2024,29338,Medium,Phishing,Punjab,Mastercard,NBP,0,31,Fashion,Multan
90523774,Customer_51994,Servis,8/16/2024,43361,High,Identity Theft,KPK,PayPak,UBL,0,75,Fashion,Peshawar
42826219,Customer_51995,Sapphire,4/29/2024,25134,High,Identity Theft,Balochistan,PayPak,MCB,0,94,Fashion,Quetta
86281093,Customer_51996,ChenOne,5/14/2023,47812,Low,Card Not Present,Punjab,Mastercard,Bank Alfalah,0,83,Fashion,Faisalabad
88053098,Customer_51997,TCS Express,9/2/2024,39156,Low,Phishing,Punjab,Mastercard,HBL,0,76,E-commerce,Faisalabad
68637195,Customer_51998,Chase Up,4/14/2023,44195,Medium,Phishing,Punjab,Mastercard,Allied Bank,0,14,E-commerce,Rawalpindi
38137315,Customer_51999,Chase Up,5/24/2024,22874,Low,Identity Theft,Punjab,PayPak,Allied Bank,0,10,Utilities,Rawalpindi
65664028,Customer_52000,Bykea,6/29/2023,20500,Medium,Identity Theft,Balochistan,PayPak,HBL,0,41,Utilities,Quetta
31172152,Customer_52001,Hyperstar,5/18/2023,18304,High,Phishing,Punjab,UnionPay,MCB,0,71,Electronics,Lahore
47738588,Customer_52002,Bykea,4/28/2023,18686,Medium,Identity Theft,Punjab,UnionPay,HBL,1,54,Electronics,Multan
27510335,Customer_52003,Servis,7/23/2024,6084,Medium,Card Skimming,Punjab,Visa,UBL,0,40,E-commerce,Faisalabad
22987810,Customer_52004,FoodPanda,8/6/2023,34919,Medium,Card Skimming,KPK,Mastercard,Meezan Bank,0,48,Groceries,Peshawar
70676440,Customer_52005,Metro Shoes,5/21/2023,43761,Low,Card Skimming,Punjab,PayPak,UBL,0,14,Utilities,Faisalabad
31779762,Customer_52006,ChenOne,1/21/2023,49477,High,Identity Theft,Balochistan,Visa,Allied Bank,0,41,Groceries,Quetta
77761740,Customer_52007,Daraz,4/28/2024,8090,High,Phishing,Punjab,UnionPay,Meezan Bank,0,43,Utilities,Multan
39250573,Customer_52008,Chase Up,11/24/2023,19523,High,Card Skimming,Islamabad Capital Territory,Visa,UBL,0,4,Electronics,Islamabad
65797639,Customer_52009,Servis,9/18/2024,19762,High,Phishing,Balochistan,PayPak,NBP,0,54,Utilities,Quetta
49763564,Customer_52010,Metro Shoes,4/29/2024,2471,Low,Phishing,Punjab,UnionPay,Bank Alfalah,0,4,Electronics,Multan
89892202,Customer_52011,ChenOne,12/3/2024,9095,Low,Identity Theft,Balochistan,UnionPay,Bank Alfalah,0,66,Transportation,Quetta
42092108,Customer_52012,TCS Express,7/15/2024,41044,High,Phishing,Balochistan,PayPak,MCB,0,25,Electronics,Quetta
41966096,Customer_52013,FoodPanda,6/9/2024,23162,Low,Identity Theft,Balochistan,PayPak,UBL,0,35,Fashion,Quetta
53060522,Customer_52014,Al-Fatah,6/4/2024,46511,Low,Phishing,Islamabad Capital Territory,PayPak,NBP,0,65,E-commerce,Islamabad
46300360,Customer_52015,Sapphire,4/23/2023,29899,Medium,Phishing,Punjab,UnionPay,Bank Alfalah,0,66,Electronics,Faisalabad
42232920,Customer_52016,Khaadi,12/15/2024,49747,Medium,Card Not Present,Punjab,Mastercard,NBP,0,84,Utilities,Rawalpindi
86642881,Customer_52017,FoodPanda,9/4/2023,35752,Medium,Phishing,Punjab,Mastercard,Bank Alfalah,0,97,Transportation,Rawalpindi
61259388,Customer_52018,Daraz,4/14/2023,8622,Low,Card Not Present,Sindh,UnionPay,MCB,0,98,Groceries,Karachi
68745736,Customer_52019,Bykea,6/8/2023,12556,High,Card Skimming,Islamabad Capital Territory,UnionPay,Allied Bank,0,76,Transportation,Islamabad
91218197,Customer_52020,Hyperstar,4/7/2023,39974,Low,Phishing,Islamabad Capital Territory,Mastercard,MCB,0,95,Electronics,Islamabad
89736937,Customer_52021,Metro Shoes,3/25/2023,45447,Low,Identity Theft,KPK,Visa,Bank Alfalah,0,16,Fashion,Peshawar
28400801,Customer_52022,FoodPanda,10/12/2023,32229,Medium,Card Not Present,Punjab,PayPak,NBP,0,12,Electronics,Multan
12200923,Customer_52023,Bykea,11/7/2024,20310,High,Card Not Present,Islamabad Capital Territory,Visa,Bank Alfalah,0,21,Transportation,Islamabad
29245906,Customer_52024,Chase Up,5/3/2023,35625,Low,Phishing,Punjab,Mastercard,Bank Alfalah,0,76,Transportation,Multan
42108128,Customer_52025,Servis,2/26/2023,22034,High,Card Not Present,Punjab,Visa,Meezan Bank,0,1,Electronics,Rawalpindi
78804293,Customer_52026,TCS Express,1/1/2023,43270,Medium,Phishing,Islamabad Capital Territory,Mastercard,NBP,0,87,Transportation,Islamabad
76534001,Customer_52027,Chase Up,4/23/2023,27668,High,Card Skimming,Punjab,PayPak,MCB,0,92,Groceries,Faisalabad
99953232,Customer_52028,Servis,1/21/2023,37693,Low,Card Not Present,KPK,UnionPay,MCB,1,36,Transportation,Peshawar
65870021,Customer_52029,FoodPanda,9/19/2023,8754,Medium,Identity Theft,Punjab,UnionPay,UBL,0,97,Transportation,Faisalabad
17920427,Customer_52030,Sapphire,7/22/2023,33934,Low,Card Not Present,KPK,UnionPay,UBL,0,54,E-commerce,Peshawar
88541598,Customer_52031,Chase Up,3/6/2024,16388,Medium,Card Skimming,Islamabad Capital Territory,Visa,UBL,0,29,Fashion,Islamabad
80901949,Customer_52032,Khaadi,4/23/2024,23743,High,Card Not Present,Punjab,Mastercard,NBP,0,86,Transportation,Lahore
66732411,Customer_52033,Servis,8/30/2024,40534,Medium,Identity Theft,Punjab,PayPak,Meezan Bank,0,20,Electronics,Lahore
41401153,Customer_52034,Al-Fatah,11/17/2023,20504,High,Card Skimming,KPK,UnionPay,Bank Alfalah,0,48,Groceries,Peshawar
36690832,Customer_52035,Khaadi,12/18/2023,25013,Low,Phishing,Sindh,Mastercard,UBL,0,56,Utilities,Karachi
14314019,Customer_52036,Khaadi,7/13/2023,5360,Low,Card Not Present,Punjab,PayPak,Meezan Bank,0,48,Electronics,Faisalabad
91937029,Customer_52037,Bykea,7/8/2024,46212,Medium,Phishing,Balochistan,PayPak,Bank Alfalah,0,42,E-commerce,Quetta
97601053,Customer_52038,Daraz,12/23/2024,20112,Medium,Card Not Present,Punjab,UnionPay,Allied Bank,0,86,Utilities,Faisalabad
59000597,Customer_52039,Sapphire,12/9/2024,9701,High,Card Skimming,Islamabad Capital Territory,UnionPay,Bank Alfalah,1,98,E-commerce,Islamabad
27618692,Customer_52040,Metro Shoes,12/5/2023,20957,High,Phishing,Punjab,Mastercard,Allied Bank,0,60,Fashion,Multan
65837819,Customer_52041,TCS Express,4/30/2024,26432,High,Phishing,Islamabad Capital Territory,PayPak,Meezan Bank,0,1,Transportation,Islamabad
43190938,Customer_52042,Khaadi,8/23/2024,30292,Low,Card Not Present,Islamabad Capital Territory,Mastercard,Meezan Bank,0,46,E-commerce,Islamabad
99287098,Customer_52043,Daraz,12/5/2023,4637,High,Identity Theft,Punjab,Mastercard,Allied Bank,0,12,E-commerce,Faisalabad
55821605,Customer_52044,Chase Up,11/7/2024,4323,Medium,Identity Theft,Punjab,PayPak,NBP,0,78,Electronics,Faisalabad
24176687,Customer_52045,Al-Fatah,12/30/2024,46826,Medium,Identity Theft,Punjab,UnionPay,HBL,0,68,Electronics,Rawalpindi
55116417,Customer_52046,Metro Shoes,7/9/2024,25567,Medium,Card Skimming,Punjab,PayPak,Allied Bank,0,2,Fashion,Multan
89848755,Customer_52047,Hyperstar,6/30/2023,40365,Low,Identity Theft,Punjab,PayPak,HBL,0,27,Fashion,Faisalabad
70290487,Customer_52048,Chase Up,4/10/2024,10131,High,Card Skimming,Sindh,UnionPay,UBL,0,88,Fashion,Karachi
44289740,Customer_52049,Sapphire,2/4/2024,20087,Low,Identity Theft,Punjab,UnionPay,Meezan Bank,0,65,E-commerce,Multan
18692030,Customer_52050,Chase Up,3/1/2024,7746,High,Phishing,KPK,Visa,Meezan Bank,0,16,Groceries,Peshawar
25738999,Customer_52051,Servis,3/27/2024,14425,High,Identity Theft,Punjab,UnionPay,Bank Alfalah,0,13,Electronics,Rawalpindi
38123101,Customer_52052,ChenOne,3/7/2023,9082,Medium,Identity Theft,Punjab,Mastercard,Bank Alfalah,0,61,Utilities,Rawalpindi
46144908,Customer_52053,Daraz,2/7/2023,29354,Medium,Phishing,Islamabad Capital Territory,Visa,Bank Alfalah,0,74,Groceries,Islamabad
78259741,Customer_52054,ChenOne,12/27/2023,41576,Medium,Phishing,Punjab,PayPak,MCB,0,47,Groceries,Lahore
40920683,Customer_52055,Daraz,10/21/2024,38081,Medium,Card Skimming,Punjab,UnionPay,Meezan Bank,0,19,E-commerce,Faisalabad
49730301,Customer_52056,Khaadi,4/3/2023,1681,High,Card Not Present,Balochistan,Visa,UBL,0,19,Groceries,Quetta
20232419,Customer_52057,Hyperstar,3/4/2024,10172,High,Card Skimming,Islamabad Capital Territory,Visa,Bank Alfalah,0,55,E-commerce,Islamabad
77713816,Customer_52058,Bykea,3/16/2023,21224,Low,Card Not Present,Punjab,Visa,MCB,0,29,E-commerce,Faisalabad
15959718,Customer_52059,Chase Up,11/7/2023,38667,High,Identity Theft,Punjab,UnionPay,Allied Bank,0,4,Utilities,Faisalabad
88716651,Customer_52060,Metro Shoes,2/15/2024,5453,Low,Phishing,Punjab,PayPak,MCB,0,33,Fashion,Lahore
22239018,Customer_52061,Daraz,2/21/2024,29106,Low,Card Skimming,Sindh,PayPak,Bank Alfalah,0,7,Fashion,Karachi
97940185,Customer_52062,Metro Shoes,12/30/2023,4932,Medium,Card Skimming,KPK,Visa,NBP,0,31,E-commerce,Peshawar
70259117,Customer_52063,Bykea,1/18/2023,21589,High,Card Skimming,Islamabad Capital Territory,PayPak,Bank Alfalah,0,54,Electronics,Islamabad
41249206,Customer_52064,ChenOne,12/8/2024,36732,Medium,Identity Theft,Punjab,Visa,HBL,0,78,Electronics,Lahore
93765305,Customer_52065,ChenOne,8/28/2024,45934,High,Card Skimming,Punjab,PayPak,Bank Alfalah,0,85,Groceries,Lahore
55633725,Customer_52066,TCS Express,7/10/2023,15897,Low,Card Skimming,Punjab,Visa,MCB,0,15,E-commerce,Rawalpindi
95164160,Customer_52067,TCS Express,4/6/2023,23916,Medium,Card Not Present,Punjab,Mastercard,NBP,0,58,Groceries,Lahore
78891959,Customer_52068,Chase Up,10/1/2024,24137,Low,Card Not Present,Punjab,Mastercard,Meezan Bank,0,34,Electronics,Faisalabad
60389684,Customer_52069,Servis,4/4/2024,37879,Low,Card Skimming,Punjab,PayPak,MCB,0,41,Fashion,Faisalabad
83068702,Customer_52070,Bykea,9/8/2024,38747,High,Phishing,Punjab,UnionPay,NBP,0,95,E-commerce,Lahore
91615050,Customer_52071,ChenOne,7/10/2024,37594,High,Card Skimming,Punjab,UnionPay,Bank Alfalah,0,27,Transportation,Multan
74600166,Customer_52072,Hyperstar,10/3/2023,47921,Low,Phishing,Sindh,PayPak,HBL,0,16,E-commerce,Karachi
59403751,Customer_52073,Al-Fatah,3/14/2024,24603,High,Identity Theft,Islamabad Capital Territory,UnionPay,Meezan Bank,0,97,Electronics,Islamabad
84086708,Customer_52074,Khaadi,3/8/2023,37730,Low,Card Skimming,Punjab,PayPak,Allied Bank,0,41,Fashion,Multan
96966446,Customer_52075,Khaadi,1/18/2024,4640,Low,Card Not Present,Punjab,Visa,UBL,0,46,E-commerce,Rawalpindi
18856393,Customer_52076,Daraz,9/18/2024,24208,Medium,Identity Theft,Islamabad Capital Territory,PayPak,Meezan Bank,0,39,Groceries,Islamabad
48202298,Customer_52077,Servis,12/3/2024,41805,Low,Identity Theft,Punjab,PayPak,Bank Alfalah,0,13,E-commerce,Lahore
88741009,Customer_52078,Hyperstar,4/26/2024,17674,Low,Card Not Present,Punjab,PayPak,Allied Bank,0,14,E-commerce,Rawalpindi
52880963,Customer_52079,Khaadi,8/21/2023,25162,Medium,Identity Theft,Punjab,Mastercard,MCB,0,35,Electronics,Lahore
22178912,Customer_52080,Hyperstar,3/3/2023,6377,Low,Card Not Present,Punjab,Mastercard,Allied Bank,0,45,Transportation,Lahore
58813887,Customer_52081,Chase Up,3/10/2024,4807,Medium,Card Skimming,Sindh,Mastercard,Meezan Bank,0,71,Fashion,Karachi
54089525,Customer_52082,Servis,6/26/2024,2028,High,Card Skimming,Punjab,Mastercard,MCB,0,26,E-commerce,Faisalabad
41212585,Customer_52083,Al-Fatah,12/27/2024,37722,Medium,Card Not Present,Sindh,Visa,Meezan Bank,0,38,Utilities,Karachi
76360969,Customer_52084,FoodPanda,12/10/2024,2198,Medium,Card Not Present,Islamabad Capital Territory,PayPak,UBL,0,59,Utilities,Islamabad
11092523,Customer_52085,FoodPanda,10/9/2024,5941,Low,Identity Theft,Islamabad Capital Territory,UnionPay,MCB,0,49,Transportation,Islamabad
57099548,Customer_52086,FoodPanda,3/3/2024,31301,Medium,Phishing,Balochistan,PayPak,Meezan Bank,0,51,Fashion,Quetta
19745670,Customer_52087,Sapphire,9/23/2024,45253,Medium,Identity Theft,Islamabad Capital Territory,UnionPay,Bank Alfalah,0,66,Fashion,Islamabad
57417070,Customer_52088,Bykea,4/17/2024,4187,Medium,Card Not Present,Islamabad Capital Territory,UnionPay,Meezan Bank,0,65,Fashion,Islamabad
41619016,Customer_52089,Chase Up,1/3/2024,32397,Low,Card Skimming,Punjab,UnionPay,Bank Alfalah,0,24,E-commerce,Faisalabad
90331589,Customer_52090,Bykea,2/22/2023,25685,High,Card Not Present,KPK,PayPak,UBL,0,85,Transportation,Peshawar
18907477,Customer_52091,Sapphire,6/2/2023,48414,Medium,Card Not Present,Punjab,PayPak,Meezan Bank,1,79,Groceries,Faisalabad
14327800,Customer_52092,Daraz,7/30/2023,6161,High,Phishing,Punjab,Mastercard,Allied Bank,0,94,E-commerce,Faisalabad
45809578,Customer_52093,FoodPanda,10/10/2024,31426,Low,Identity Theft,Punjab,Visa,UBL,0,47,Utilities,Lahore
36675548,Customer_52094,Sapphire,12/19/2024,30287,Medium,Card Not Present,Balochistan,Mastercard,Meezan Bank,0,27,Groceries,Quetta
39613778,Customer_52095,Daraz,7/31/2023,5825,Low,Card Skimming,KPK,PayPak,Allied Bank,0,69,Groceries,Peshawar
91806287,Customer_52096,ChenOne,9/23/2023,38570,High,Identity Theft,KPK,PayPak,HBL,0,35,Transportation,Peshawar
10474107,Customer_52097,Khaadi,8/24/2024,16578,Medium,Identity Theft,Balochistan,Mastercard,HBL,0,44,Groceries,Quetta
43674987,Customer_52098,Chase Up,2/16/2024,1848,High,Identity Theft,Punjab,UnionPay,Allied Bank,0,31,Utilities,Rawalpindi
35127914,Customer_52099,Khaadi,11/10/2024,14072,High,Phishing,Balochistan,UnionPay,UBL,0,24,E-commerce,Quetta
16595787,Customer_52100,Servis,8/17/2023,47843,Medium,Card Not Present,Punjab,Visa,UBL,0,33,Utilities,Multan
74912621,Customer_52101,Khaadi,5/1/2024,34743,Medium,Identity Theft,Punjab,Mastercard,Allied Bank,0,75,Groceries,Faisalabad
23286606,Customer_52102,FoodPanda,11/6/2024,27338,High,Identity Theft,Punjab,UnionPay,Bank Alfalah,0,66,Electronics,Rawalpindi
64478115,Customer_52103,TCS Express,7/29/2023,13766,Medium,Card Skimming,Sindh,UnionPay,Allied Bank,0,3,Groceries,Karachi
82648279,Customer_52104,Servis,12/6/2023,47576,High,Card Not Present,KPK,UnionPay,UBL,0,14,Fashion,Peshawar
89634873,Customer_52105,Bykea,10/15/2024,28121,High,Phishing,Punjab,Visa,Bank Alfalah,0,36,E-commerce,Faisalabad
10356606,Customer_52106,Sapphire,12/27/2024,23663,Low,Card Not Present,Punjab,Mastercard,UBL,0,50,Electronics,Rawalpindi
13930328,Customer_52107,Al-Fatah,5/30/2023,20621,Low,Phishing,Balochistan,PayPak,Meezan Bank,0,22,E-commerce,Quetta
44717624,Customer_52108,Khaadi,5/29/2023,37834,Medium,Card Skimming,Punjab,Mastercard,NBP,0,12,Transportation,Rawalpindi
67511259,Customer_52109,Metro Shoes,6/10/2024,15109,Low,Card Not Present,Punjab,PayPak,UBL,0,28,E-commerce,Lahore
51427721,Customer_52110,Chase Up,11/28/2023,43348,High,Card Skimming,Islamabad Capital Territory,Mastercard,Meezan Bank,0,98,Electronics,Islamabad
28420074,Customer_52111,Metro Shoes,10/15/2023,42982,High,Identity Theft,Balochistan,Mastercard,NBP,0,35,Fashion,Quetta
47814316,Customer_52112,Chase Up,11/28/2024,45598,Low,Identity Theft,Punjab,Visa,UBL,0,81,Fashion,Multan
42421047,Customer_52113,Hyperstar,2/10/2023,39045,High,Card Not Present,KPK,Visa,NBP,0,8,Transportation,Peshawar
75679210,Customer_52114,Metro Shoes,3/5/2024,37951,High,Card Skimming,Balochistan,Mastercard,Meezan Bank,0,54,E-commerce,Quetta
28531433,Customer_52115,Al-Fatah,1/8/2023,33444,Low,Card Not Present,Punjab,Mastercard,HBL,0,73,Transportation,Rawalpindi
87081460,Customer_52116,Daraz,3/25/2023,34830,Low,Card Skimming,Punjab,Visa,Allied Bank,0,93,E-commerce,Lahore
26218199,Customer_52117,Servis,11/28/2023,32665,High,Phishing,Balochistan,Mastercard,MCB,0,91,Transportation,Quetta
14093279,Customer_52118,Sapphire,10/8/2024,21118,High,Identity Theft,Punjab,PayPak,NBP,0,89,E-commerce,Rawalpindi
65809779,Customer_52119,ChenOne,3/23/2023,25398,Medium,Identity Theft,Punjab,Visa,Meezan Bank,0,50,E-commerce,Faisalabad
62290485,Customer_52120,Metro Shoes,6/25/2023,20628,Low,Identity Theft,Sindh,Mastercard,Allied Bank,0,23,Groceries,Karachi
53718246,Customer_52121,Servis,4/12/2023,45601,Low,Identity Theft,Islamabad Capital Territory,PayPak,Meezan Bank,0,50,Groceries,Islamabad
79059990,Customer_52122,TCS Express,10/23/2023,6618,Low,Phishing,KPK,PayPak,Allied Bank,0,34,Electronics,Peshawar
50627407,Customer_52123,Khaadi,4/9/2023,29796,Low,Card Skimming,Punjab,Visa,Allied Bank,0,80,Fashion,Rawalpindi
10915220,Customer_52124,FoodPanda,5/12/2023,20812,Low,Card Not Present,Balochistan,UnionPay,HBL,0,59,Transportation,Quetta
53686100,Customer_52125,Chase Up,5/3/2023,18055,Low,Card Skimming,Punjab,Mastercard,Meezan Bank,0,13,Groceries,Faisalabad
26845141,Customer_52126,Daraz,10/16/2024,35457,High,Card Skimming,Punjab,Mastercard,Meezan Bank,0,7,Utilities,Lahore
94105227,Customer_52127,Metro Shoes,4/14/2024,39888,Medium,Identity Theft,Punjab,PayPak,MCB,0,49,Utilities,Lahore
36524234,Customer_52128,FoodPanda,1/18/2024,47887,Medium,Card Skimming,Islamabad Capital Territory,PayPak,Meezan Bank,0,34,Fashion,Islamabad
35514766,Customer_52129,Metro Shoes,3/3/2024,27931,Medium,Card Skimming,Balochistan,UnionPay,HBL,0,19,Fashion,Quetta
43724063,Customer_52130,Chase Up,10/25/2023,20498,Medium,Card Skimming,Sindh,UnionPay,Meezan Bank,0,14,Transportation,Karachi
43969598,Customer_52131,Khaadi,10/2/2023,23364,Low,Phishing,Punjab,UnionPay,NBP,0,64,Electronics,Multan
98742702,Customer_52132,FoodPanda,7/3/2024,47284,Low,Phishing,Balochistan,UnionPay,UBL,0,49,Groceries,Quetta
25477193,Customer_52133,TCS Express,12/15/2024,1880,Low,Card Skimming,Islamabad Capital Territory,PayPak,HBL,0,43,Groceries,Islamabad
50493494,Customer_52134,Chase Up,4/8/2024,29568,High,Phishing,Punjab,Mastercard,UBL,0,12,Electronics,Multan
10581193,Customer_52135,Hyperstar,9/24/2024,26701,High,Card Not Present,Punjab,Mastercard,UBL,0,60,Utilities,Multan
33558908,Customer_52136,FoodPanda,6/3/2023,3028,High,Card Not Present,KPK,UnionPay,MCB,0,38,Groceries,Peshawar
